gpoi_type,lit_type,n,n_pois,thres_m,lit_per_poi,all_lit,lit_pc
parking,energydrink,102,38,20,2.68,178557,0.1
parking,beer,76,38,20,2,178557,0
parking,aluminum,36,38,20,0.95,178557,0
parking,knetterbal,67,38,20,1.76,178557,0
parking,redbull,63,38,20,1.66,178557,0
parking,cup,68,38,20,1.79,178557,0
parking,mcdonalds,563,38,20,14.82,178557,0.3
parking,drink,17,38,20,0.45,178557,0
parking,antaflu,44,38,20,1.16,178557,0
pharmacy,all,337,12,20,28.08,178557,0.2
pharmacy,plastic,146,12,20,12.17,178557,0.1
pharmacy,can,38,12,20,3.17,178557,0
pharmacy,wrapper,36,12,20,3,178557,0
pharmacy,paper,58,12,20,4.83,178557,0
pharmacy,metal,39,12,20,3.25,178557,0
pharmacy,cigarette,49,12,20,4.08,178557,0
pharmacy,bottle,20,12,20,1.67,178557,0
pharmacy,candy,19,12,20,1.58,178557,0
pharmacy,piece,45,12,20,3.75,178557,0
pharmacy,firework,7,12,20,0.58,178557,0
pharmacy,bag,7,12,20,0.58,178557,0
pharmacy,energydrink,13,12,20,1.08,178557,0
pharmacy,beer,10,12,20,0.83,178557,0
pharmacy,aluminum,2,12,20,0.17,178557,0
pharmacy,knetterbal,5,12,20,0.42,178557,0
pharmacy,redbull,4,12,20,0.33,178557,0
pharmacy,cup,8,12,20,0.67,178557,0
pharmacy,mcdonalds,5,12,20,0.42,178557,0
pharmacy,drink,2,12,20,0.17,178557,0
pharmacy,antaflu,10,12,20,0.83,178557,0
place_of_worship,all,310,19,20,16.32,178557,0.2
place_of_worship,plastic,150,19,20,7.89,178557,0.1
place_of_worship,can,20,19,20,1.05,178557,0
place_of_worship,wrapper,62,19,20,3.26,178557,0
place_of_worship,paper,53,19,20,2.79,178557,0
place_of_worship,metal,23,19,20,1.21,178557,0
place_of_worship,cigarette,18,19,20,0.95,178557,0
place_of_worship,bottle,8,19,20,0.42,178557,0
place_of_worship,candy,37,19,20,1.95,178557,0
place_of_worship,piece,59,19,20,3.11,178557,0
place_of_worship,firework,5,19,20,0.26,178557,0
place_of_worship,bag,13,19,20,0.68,178557,0
place_of_worship,energydrink,13,19,20,0.68,178557,0
place_of_worship,beer,6,19,20,0.32,178557,0
place_of_worship,aluminum,7,19,20,0.37,178557,0
place_of_worship,knetterbal,3,19,20,0.16,178557,0
place_of_worship,redbull,5,19,20,0.26,178557,0
place_of_worship,cup,11,19,20,0.58,178557,0
place_of_worship,mcdonalds,4,19,20,0.21,178557,0
place_of_worship,antaflu,13,19,20,0.68,178557,0
restaurant,all,4906,128,20,38.33,178557,2.7
restaurant,plastic,2060,128,20,16.09,178557,1.2
restaurant,can,522,128,20,4.08,178557,0.3
restaurant,wrapper,665,128,20,5.2,178557,0.4
restaurant,paper,713,128,20,5.57,178557,0.4
restaurant,metal,485,128,20,3.79,178557,0.3
restaurant,cigarette,439,128,20,3.43,178557,0.2
restaurant,bottle,218,128,20,1.7,178557,0.1
restaurant,candy,346,128,20,2.7,178557,0.2
restaurant,piece,633,128,20,4.95,178557,0.4
restaurant,firework,177,128,20,1.38,178557,0.1
restaurant,bag,159,128,20,1.24,178557,0.1
restaurant,energydrink,218,128,20,1.7,178557,0.1
restaurant,beer,155,128,20,1.21,178557,0.1
restaurant,aluminum,107,128,20,0.84,178557,0.1
restaurant,knetterbal,154,128,20,1.2,178557,0.1
restaurant,redbull,120,128,20,0.94,178557,0.1
restaurant,cup,114,128,20,0.89,178557,0.1
restaurant,mcdonalds,85,128,20,0.66,178557,0
restaurant,drink,34,128,20,0.27,178557,0
restaurant,antaflu,145,128,20,1.13,178557,0.1
school,all,494,22,20,22.45,178557,0.3
school,plastic,232,22,20,10.55,178557,0.1
school,can,33,22,20,1.5,178557,0
school,wrapper,74,22,20,3.36,178557,0
school,paper,25,22,20,1.14,178557,0
school,metal,29,22,20,1.32,178557,0
school,cigarette,75,22,20,3.41,178557,0
school,bottle,15,22,20,0.68,178557,0
school,candy,41,22,20,1.86,178557,0
school,piece,26,22,20,1.18,178557,0
school,firework,48,22,20,2.18,178557,0
school,bag,19,22,20,0.86,178557,0
school,energydrink,16,22,20,0.73,178557,0
school,beer,11,22,20,0.5,178557,0
school,aluminum,9,22,20,0.41,178557,0
school,knetterbal,36,22,20,1.64,178557,0
school,redbull,6,22,20,0.27,178557,0
school,cup,4,22,20,0.18,178557,0
school,mcdonalds,2,22,20,0.09,178557,0
school,drink,4,22,20,0.18,178557,0
school,antaflu,26,22,20,1.18,178557,0
shopping_mall,all,1055,14,20,75.36,178557,0.6
shopping_mall,plastic,493,14,20,35.21,178557,0.3
shopping_mall,can,114,14,20,8.14,178557,0.1
shopping_mall,wrapper,152,14,20,10.86,178557,0.1
shopping_mall,paper,166,14,20,11.86,178557,0.1
shopping_mall,metal,110,14,20,7.86,178557,0.1
shopping_mall,cigarette,62,14,20,4.43,178557,0
shopping_mall,bottle,55,14,20,3.93,178557,0
shopping_mall,candy,53,14,20,3.79,178557,0
shopping_mall,piece,110,14,20,7.86,178557,0.1
shopping_mall,firework,65,14,20,4.64,178557,0
shopping_mall,bag,27,14,20,1.93,178557,0
shopping_mall,energydrink,40,14,20,2.86,178557,0
shopping_mall,beer,43,14,20,3.07,178557,0
shopping_mall,aluminum,22,14,20,1.57,178557,0
shopping_mall,knetterbal,70,14,20,5,178557,0
shopping_mall,redbull,25,14,20,1.79,178557,0
shopping_mall,cup,35,14,20,2.5,178557,0
shopping_mall,mcdonalds,19,14,20,1.36,178557,0
shopping_mall,drink,12,14,20,0.86,178557,0
shopping_mall,antaflu,24,14,20,1.71,178557,0
stadium,all,7,8,20,0.88,178557,0
stadium,plastic,2,8,20,0.25,178557,0
stadium,can,1,8,20,0.12,178557,0
stadium,metal,1,8,20,0.12,178557,0
stadium,cup,1,8,20,0.12,178557,0
stadium,mcdonalds,1,8,20,0.12,178557,0
supermarket,all,1248,26,20,48,178557,0.7
supermarket,plastic,484,26,20,18.62,178557,0.3
supermarket,can,200,26,20,7.69,178557,0.1
supermarket,wrapper,152,26,20,5.85,178557,0.1
supermarket,paper,133,26,20,5.12,178557,0.1
supermarket,metal,191,26,20,7.35,178557,0.1
supermarket,cigarette,80,26,20,3.08,178557,0
supermarket,bottle,73,26,20,2.81,178557,0
supermarket,candy,56,26,20,2.15,178557,0
supermarket,piece,116,26,20,4.46,178557,0.1
supermarket,firework,55,26,20,2.12,178557,0
supermarket,bag,35,26,20,1.35,178557,0
supermarket,energydrink,94,26,20,3.62,178557,0.1
supermarket,beer,79,26,20,3.04,178557,0
supermarket,aluminum,13,26,20,0.5,178557,0
supermarket,knetterbal,38,26,20,1.46,178557,0
supermarket,redbull,51,26,20,1.96,178557,0
supermarket,cup,15,26,20,0.58,178557,0
supermarket,mcdonalds,18,26,20,0.69,178557,0
supermarket,drink,7,26,20,0.27,178557,0
supermarket,antaflu,35,26,20,1.35,178557,0
transit_station,all,8979,255,20,35.21,178557,5
transit_station,plastic,4490,255,20,17.61,178557,2.5
transit_station,can,949,255,20,3.72,178557,0.5
transit_station,wrapper,1454,255,20,5.7,178557,0.8
transit_station,paper,1000,255,20,3.92,178557,0.6
transit_station,metal,912,255,20,3.58,178557,0.5
transit_station,cigarette,936,255,20,3.67,178557,0.5
transit_station,bottle,402,255,20,1.58,178557,0.2
transit_station,candy,842,255,20,3.3,178557,0.5
transit_station,piece,945,255,20,3.71,178557,0.5
transit_station,firework,397,255,20,1.56,178557,0.2
transit_station,bag,432,255,20,1.69,178557,0.2
transit_station,energydrink,414,255,20,1.62,178557,0.2
transit_station,beer,293,255,20,1.15,178557,0.2
transit_station,aluminum,165,255,20,0.65,178557,0.1
transit_station,knetterbal,203,255,20,0.8,178557,0.1
transit_station,redbull,185,255,20,0.73,178557,0.1
transit_station,cup,213,255,20,0.84,178557,0.1
transit_station,mcdonalds,205,255,20,0.8,178557,0.1
transit_station,drink,67,255,20,0.26,178557,0
transit_station,antaflu,427,255,20,1.67,178557,0.2
all,all,44360,1420,30,31.24,178557,24.8
all,plastic,21572,1420,30,15.19,178557,12.1
all,can,4880,1420,30,3.44,178557,2.7
all,wrapper,6199,1420,30,4.37,178557,3.5
all,paper,4814,1420,30,3.39,178557,2.7
all,metal,4605,1420,30,3.24,178557,2.6
all,cigarette,4509,1420,30,3.18,178557,2.5
all,bottle,2051,1420,30,1.44,178557,1.1
all,candy,3219,1420,30,2.27,178557,1.8
all,piece,4676,1420,30,3.29,178557,2.6
all,firework,2145,1420,30,1.51,178557,1.2
all,bag,2068,1420,30,1.46,178557,1.2
all,energydrink,2043,1420,30,1.44,178557,1.1
all,beer,1550,1420,30,1.09,178557,0.9
all,aluminum,829,1420,30,0.58,178557,0.5
all,knetterbal,1552,1420,30,1.09,178557,0.9
all,redbull,1078,1420,30,0.76,178557,0.6
all,cup,949,1420,30,0.67,178557,0.5
all,mcdonalds,1877,1420,30,1.32,178557,1.1
all,drink,314,1420,30,0.22,178557,0.2
all,antaflu,1407,1420,30,0.99,178557,0.8
bakery,all,2095,27,30,77.59,178557,1.2
bakery,plastic,995,27,30,36.85,178557,0.6
bakery,can,178,27,30,6.59,178557,0.1
bakery,wrapper,253,27,30,9.37,178557,0.1
bakery,paper,320,27,30,11.85,178557,0.2
bakery,metal,156,27,30,5.78,178557,0.1
bakery,cigarette,131,27,30,4.85,178557,0.1
bakery,bottle,78,27,30,2.89,178557,0
bakery,candy,126,27,30,4.67,178557,0.1
bakery,piece,218,27,30,8.07,178557,0.1
bakery,firework,281,27,30,10.41,178557,0.2
bakery,bag,67,27,30,2.48,178557,0
bakery,energydrink,76,27,30,2.81,178557,0
bakery,beer,45,27,30,1.67,178557,0
bakery,aluminum,36,27,30,1.33,178557,0
bakery,knetterbal,237,27,30,8.78,178557,0.1
bakery,redbull,44,27,30,1.63,178557,0
bakery,cup,44,27,30,1.63,178557,0
bakery,mcdonalds,38,27,30,1.41,178557,0
bakery,drink,21,27,30,0.78,178557,0
bakery,antaflu,53,27,30,1.96,178557,0
bar,all,3128,23,30,136,178557,1.8
bar,plastic,1328,23,30,57.74,178557,0.7
bar,can,423,23,30,18.39,178557,0.2
bar,wrapper,394,23,30,17.13,178557,0.2
bar,paper,456,23,30,19.83,178557,0.3
bar,metal,413,23,30,17.96,178557,0.2
bar,cigarette,175,23,30,7.61,178557,0.1
bar,bottle,189,23,30,8.22,178557,0.1
bar,candy,207,23,30,9,178557,0.1
bar,piece,488,23,30,21.22,178557,0.3
bar,firework,99,23,30,4.3,178557,0.1
bar,bag,95,23,30,4.13,178557,0.1
bar,energydrink,201,23,30,8.74,178557,0.1
bar,beer,133,23,30,5.78,178557,0.1
bar,aluminum,52,23,30,2.26,178557,0
bar,knetterbal,98,23,30,4.26,178557,0.1
bar,redbull,107,23,30,4.65,178557,0.1
bar,cup,84,23,30,3.65,178557,0
bar,mcdonalds,61,23,30,2.65,178557,0
bar,drink,17,23,30,0.74,178557,0
bar,antaflu,76,23,30,3.3,178557,0
