row,column,cor,p,p_stars,cor_level,method,N,same_group,has_census,has_litter,has_pois
l1k_beer,l1k_bag,0.72,0,***,strong,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_beer,l_bag,0.72,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_metal,l1k_cigarette,0.71,0,***,strong,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_candy,l_bottle,0.71,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_all,poi_osm_tourist,0.71,0,***,strong,spearman,389,TRUE,TRUE,FALSE,TRUE
l_all,l_firework,0.71,0,***,strong,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_firework,l_plastic,0.71,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_paper,l1k_beer,0.71,0,***,strong,spearman,389,TRUE,TRUE,TRUE,FALSE
l_wrapper,l_energydrink,0.71,0,***,strong,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_wrapper,l1k_redbull,0.71,0,***,strong,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_redbull,l_energydrink,0.71,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_can,l1k_energydrink,0.71,0,***,strong,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_energydrink,l_can,0.7,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_candy,l_paper,0.7,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_metal,l_cigarette,0.7,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_paper,l_beer,0.7,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_energydrink,l_plastic,0.7,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_beer,l_paper,0.7,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_can,l_energydrink,0.7,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_energydrink,l_redbull,0.7,0,***,strong,spearman,389,FALSE,TRUE,TRUE,FALSE
l_paper,l_firework,0.7,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_bag,l_redbull,0.7,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_bag,l_energydrink,0.7,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_wrapper,l_redbull,0.7,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_energydrink,l_all,0.7,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_firework,l_all,0.7,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_cigarette,l_candy,0.7,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
AANT_INW,poi_bld_religieus_gebo,0.7,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
AANT_INW,poi_bld_parkeerdak__pa,0.7,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_bag,l1k_redbull,0.69,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_candy,l_can,0.69,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_wrapper,l_firework,0.69,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l_candy,l_energydrink,0.69,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_energydrink,l1k_redbull,0.69,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
poi_osm_education,poi_osm_shop,0.69,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_energydrink,l_bottle,0.69,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_redbull,l_candy,0.68,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_all,l1k_energydrink,0.68,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_firework,l_paper,0.68,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_plastic,l1k_energydrink,0.68,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
AANT_INW,poi_bld_postkantoor,0.68,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
AANT_INW,poi_osm_food,0.68,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_plastic,l1k_firework,0.68,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_firework,l_wrapper,0.68,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_bag,l_firework,0.68,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
P_N_W_AL,poi_bld_parkeerdak__pa,0.68,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_cigarette,l1k_candy,0.67,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
AANT_INW,poi_osm_education,0.67,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_energydrink,l_wrapper,0.67,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_cigarette,l_beer,0.67,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_all,l_energydrink,0.67,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_plastic,l_firework,0.67,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_osm_food,poi_osm_health,0.67,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l_firework,l_redbull,0.67,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_bottle,l1k_energydrink,0.67,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
poi_osm_shop,poi_osm_tourist,0.67,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_plastic,l_energydrink,0.67,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_bottle,l_energydrink,0.67,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_bottle,l_firework,0.66,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
poi_all,poi_bld_tank,0.66,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_amenity,poi_osm_food,0.66,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_all,poi_osm_transport,0.66,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_all,l1k_firework,0.66,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l_cigarette,l_firework,0.66,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
AANT_INW,poi_bld_huizenblok,0.66,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
AANT_INW,poi_bld_sporthal,0.66,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l_beer,l_firework,0.66,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l_candy,l_firework,0.66,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_energydrink,l_candy,0.66,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_all,l_firework,0.66,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_firework,l_bag,0.66,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_osm_amenity,poi_osm_education,0.66,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_energydrink,l_bag,0.65,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_candy,l_cigarette,0.65,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_paper,l_energydrink,0.65,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_paper,l1k_firework,0.65,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
poi_osm_shop,poi_osm_sport,0.65,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,poi_osm_tourist,0.65,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_cigarette,l1k_beer,0.65,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_paper,l_firework,0.65,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_osm_education,poi_osm_health,0.65,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_wrapper,l1k_energydrink,0.64,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_beer,l_cigarette,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_firework,l_redbull,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_can,l_firework,0.64,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
poi_all,poi_osm_amenity,0.64,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,poi_osm_health,0.64,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_osm_amenity,poi_osm_shop,0.64,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_all,poi_osm_sport,0.64,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_firework,l_bottle,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_all,poi_bld_religieus_gebo,0.64,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_wrapper,l1k_firework,0.64,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_firework,l_cigarette,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_firework,l_candy,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_bag,l_energydrink,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_firework,l_beer,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_wrapper,l_firework,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_postkantoor,poi_bld_toren_religieu,0.64,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_wrapper,l_energydrink,0.64,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
AANT_INW,P_N_W_AL,0.63,0,***,medium,spearman,389,FALSE,TRUE,FALSE,FALSE
l1k_candy,l1k_redbull,0.63,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_redbull,l_firework,0.63,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_metal,l_firework,0.63,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
AANT_INW,poi_osm_landuse,0.63,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_bag,l1k_energydrink,0.63,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l_cigarette,l_energydrink,0.63,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
l1k_candy,l_redbull,0.63,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_all,poi_osm_health,0.63,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_landuse,poi_osm_tourist,0.63,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_candy,l1k_energydrink,0.63,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l_energydrink,l_firework,0.63,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
poi_osm_education,poi_osm_food,0.63,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_firework,l1k_redbull,0.63,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
AANT_INW,poi_bld_politiebureau,0.63,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_all,poi_osm_accommo,0.62,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_cigarette,l_firework,0.62,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_bag,l_firework,0.62,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_osm_amenity,poi_osm_tourist,0.62,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_bag,l1k_firework,0.62,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_cigarette,l1k_firework,0.62,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_firework,l_can,0.62,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_candy,l_energydrink,0.62,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
AANT_INW,poi_osm_amenity,0.62,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_osm_education,poi_osm_sport,0.61,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_all,poi_osm_landuse,0.61,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_bottle,l1k_firework,0.61,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_firework,l_metal,0.61,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_bottle,l_firework,0.61,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_osm_food,poi_osm_sport,0.61,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_tank,poi_osm_poi,0.61,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,poi_osm_sport,0.61,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
AANT_INW,poi_osm_transport,0.61,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_firework,l_energydrink,0.61,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_energydrink,l_paper,0.61,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_all,poi_bld_sporthal,0.61,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,poi_bld_zwembad,0.6,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_all,poi_osm_education,0.6,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
BEV_DICHTH,poi_bld_parkeerdak__pa,0.6,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_parkeerdak__pa,poi_osm_shop,0.6,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_beer,l1k_firework,0.6,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_beer,l_firework,0.6,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_religieus_gebo,poi_osm_shop,0.6,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_overig,poi_bld_tank,0.6,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_education,poi_osm_tourist,0.6,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_toren_religieu,poi_osm_poi,0.6,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_all,poi_bld_zwembad,0.59,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
P_WEST_AL,P_N_W_AL,0.59,0,***,medium,spearman,389,TRUE,TRUE,FALSE,FALSE
l1k_can,l_firework,0.59,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_energydrink,l_firework,0.59,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_osm_amenity,poi_osm_health,0.59,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_landuse,poi_osm_sport,0.59,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_all,poi_bld_toren_religieu,0.59,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_paper,l1k_energydrink,0.59,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_can,l1k_firework,0.59,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_candy,l1k_firework,0.59,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_paper,l_energydrink,0.59,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_candy,l_firework,0.58,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l1k_energydrink,l1k_firework,0.58,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
poi_osm_accommo,poi_osm_food,0.58,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_money,poi_osm_shop,0.58,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_sport,poi_osm_tourist,0.58,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_energydrink,l_cigarette,0.58,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_politiebureau,poi_bld_religieus_gebo,0.58,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_huizenblok,poi_osm_shop,0.58,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_metal,l_firework,0.58,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_huizenblok,poi_bld_parkeerdak__pa,0.58,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_postkantoor,poi_bld_religieus_gebo,0.58,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_metal,l1k_firework,0.57,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
poi_bld_postkantoor,poi_osm_transport,0.57,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_cigarette,l_energydrink,0.57,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_overig,poi_osm_poi,0.57,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
BEV_DICHTH,P_WEST_AL,0.57,0,***,medium,spearman,389,FALSE,TRUE,FALSE,FALSE
poi_all,poi_osm_poi,0.57,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_postkantoor,poi_bld_sporthal,0.57,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_health,poi_osm_tourist,0.57,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_huizenblok,poi_bld_religieus_gebo,0.56,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_postkantoor,poi_osm_amenity,0.56,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_all,poi_bld_huizenblok,0.56,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_huizenblok,poi_osm_food,0.56,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_food,poi_osm_landuse,0.56,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,P_N_W_AL,0.56,0,***,medium,spearman,389,TRUE,TRUE,FALSE,FALSE
poi_bld_religieus_gebo,poi_bld_sporthal,0.56,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,poi_bld_parkeerdak__pa,0.56,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_bld_postkantoor,poi_osm_food,0.56,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_amenity,poi_osm_sport,0.55,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_health,poi_osm_sport,0.55,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_cigarette,l1k_energydrink,0.55,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
P_N_W_AL,poi_bld_huizenblok,0.55,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_osm_accommo,poi_osm_poi,0.55,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,BEV_DICHTH,0.55,0,***,medium,spearman,389,FALSE,TRUE,FALSE,FALSE
poi_bld_religieus_gebo,poi_osm_education,0.55,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,P_25_44_JR,0.54,0,***,medium,spearman,389,FALSE,TRUE,FALSE,FALSE
poi_bld_postkantoor,poi_osm_tourist,0.54,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_overig,poi_osm_accommo,0.54,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_postkantoor,poi_osm_poi,0.54,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_sporthal,poi_bld_zwembad,0.54,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
P_N_W_AL,poi_osm_shop,0.54,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l_wrapper,poi_osm_food,0.54,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_kunstijsbaan,poi_bld_stadion,0.54,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_landuse,poi_osm_shop,0.54,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l_all,poi_osm_food,0.54,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_zwembad,poi_osm_tourist,0.54,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_religieus_gebo,poi_osm_food,0.53,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_parkeerdak__pa,poi_osm_health,0.53,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_parkeerdak__pa,poi_osm_education,0.53,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_amenity,poi_osm_landuse,0.53,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_food,poi_osm_money,0.53,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_postkantoor,poi_osm_shop,0.53,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l_plastic,poi_osm_food,0.53,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
AANT_INW,BEV_DICHTH,0.53,0,***,medium,spearman,389,FALSE,TRUE,FALSE,FALSE
l_candy,l_piece,0.53,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
AANT_INW,l_redbull,0.53,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_osm_education,poi_osm_landuse,0.52,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l_bag,l_piece,0.52,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
poi_bld_politiebureau,poi_osm_shop,0.52,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_piece,l_candy,0.52,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
AANT_INW,poi_bld_treinstation,0.52,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
P_N_W_AL,poi_bld_treinstation,0.52,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
AANT_INW,poi_osm_money,0.52,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l1k_piece,l_bag,0.52,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_parkeerdak__pa,poi_bld_religieus_gebo,0.52,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_accommo,poi_osm_tourist,0.52,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_parkeerdak__pa,poi_bld_treinstation,0.52,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_crematorium,poi_bld_stadion,0.52,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,l_all,0.52,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_all,poi_bld_politiebureau,0.52,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_kas__warenhuis,poi_bld_tank,0.52,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
AANT_INW,l_can,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_bag,poi_osm_food,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
P_25_44_JR,poi_bld_religieus_gebo,0.51,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
l_candy,poi_osm_food,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
l_paper,poi_osm_food,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_zwembad,poi_osm_accommo,0.51,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_bag,l1k_piece,0.51,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_bag,l_piece,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
AANT_INW,l_cigarette,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_parkeerdak__pa,poi_osm_food,0.51,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l_beer,poi_osm_food,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
AANT_INW,l_bottle,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_bottle,poi_osm_food,0.51,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
l1k_candy,l1k_piece,0.5,0,***,medium,spearman,389,TRUE,TRUE,TRUE,FALSE
l1k_candy,l_piece,0.5,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_zwembad,poi_osm_food,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_religieus_gebo,poi_osm_health,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_postkantoor,poi_bld_tank,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_health,poi_osm_landuse,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_politiebureau,poi_osm_education,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_sporthal,poi_osm_sport,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi1k_all,poi_bld_overig,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_religieus_gebo,poi_osm_tourist,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
P_25_44_JR,poi_bld_huizenblok,0.5,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
poi_all,poi_bld_kas__warenhuis,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_bld_parkeerdak__pa,poi_bld_politiebureau,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l_wrapper,l_piece,0.5,0,***,medium,spearman,389,TRUE,FALSE,TRUE,FALSE
P_N_W_AL,poi_osm_education,0.5,0,***,medium,spearman,389,FALSE,TRUE,FALSE,TRUE
AANT_INW,l_paper,0.5,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
l_cigarette,poi_osm_food,0.5,0,***,medium,spearman,389,FALSE,TRUE,TRUE,TRUE
poi_bld_sporthal,poi_osm_tourist,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
poi_osm_health,poi_osm_transport,0.5,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
l1k_piece,l_wrapper,0.49,0,***,medium,spearman,389,FALSE,TRUE,TRUE,FALSE
poi_bld_postkantoor,poi_bld_zwembad,0.49,0,***,medium,spearman,389,TRUE,TRUE,FALSE,TRUE
